UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),Konformität,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des Vorgängers,Version des Vorgängers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),source_file,"UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),KonformitÃ¤t,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des VorgÃ¤ngers,Version des VorgÃ¤ngers,URL des VorgÃ¤ngers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),"
b615c1ac-8113-4ccc-bbcc-d10db436c050,00.03.000,Isolparma RF2,Isolparma RF2,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2020,2025,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b615c1ac-8113-4ccc-bbcc-d10db436c050?version=00.03.000,Isolparma srl,2020-12-18,EPD-ISL-20200304-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,9753f76b-d4c0-2d75-e104-f38f99c98f31,1 m² RF2-Dämmplatte,,2.35,31.3,0.075,,,,,,A1-A3,,,5.37,8.34e-06,0.0103,0.0121,0.00238,1.12e-05,130.0,23.4,2.21,25.6,61.8,76.0,138.0,0.0,0.0,0.0,0.0601,1.08e-05,0.123,0.00293,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
e79e3ca3-856b-45f7-b692-e099d99ad9ae,00.03.000,HIT-HY 270,HIT-HY 270,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar','DIN EN 15804+A2' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/e79e3ca3-856b-45f7-b692-e099d99ad9ae?version=00.03.000,Hilti Aktiengesellschaft,2022-06-20,EPD-HIL-20220123-IBA1-EN,Institut Bauen und Umwelt e. V.,,,1,kg,98f53c2e-1065-5cb3-33de-2f9f495472bf,HIT-HY 270,,,1670.0,,,,,,,A1,,,,,,,,,,1.7350383114617,0.0,1.7350383114617,31.623060258176,11.694,43.317060258176,0.008776817938511,9.82262740988e-05,0.0,0.0430661208012299,0.183604741808586,2.39870005045424,5.76119026492e-05,0.0,0.0001361716576157,3.6938709528e-06,0.0147092803407488,0.0632622720563219,0.0136962192608176,2.50525760639152,0.0270589006988965,2.47675307072841,0.0014456349642083,82.4463194478074,1.180756764e-07,0.0027245538851204,0.0006470586945525,0.022106046353038,7.4030586e-09,1.04528318e-07,0.146930777719294,5.07683428758655,2.704648428e-07,0.0087909810641411,43.3110968464095,3.18696659312e-05,1.71922742630531,OBD_2023_I.csv,
1f78f93b-e57b-4a77-9981-f10d193756dd,00.02.000,Isolparma RFK durchschnittliche Dicke,Isolparma RFK average thickness,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2017,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1f78f93b-e57b-4a77-9981-f10d193756dd?version=00.02.000,Isolparma srl,2017-06-01,EPD-ISL-20200155-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,db5b9df8-7886-bba0-5cdb-dd63858d5577,1 m² RFK-Dämmplatte,,2.43,34.8,0.07,,,,,,A1-A3,,,7.053,1.083e-05,0.004224,0.01646,0.002279,2.645e-05,158.3,8.357,0.0112,8.369,77.9,89.39,167.3,0.0,0.0,0.0,0.04791,1.292e-05,0.1307,0.003628,0.00255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
3e8cde5a-b655-46e1-b8cb-c9eed150d5c4,00.02.000,ISOLPARMA ISOLCART durchschnittliche Dicke,ISOLPARMA ISOLCART average thickness,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/3e8cde5a-b655-46e1-b8cb-c9eed150d5c4?version=00.02.000,Isolparma srl,2018-11-20,EPD-ISL-20200158-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,072ad066-386f-55d9-0a23-bfc86e543c0f,1 m² ISOLCART Durchschnittliche Dicke der Platte,,11.5,185.0,0.0623,,,,,,A1-A3,,,7.47,7.86e-06,0.00406,0.0154,0.0026,0.000174,154.0,22.0,0.00889,22.0,93.4,68.9,162.0,0.0,0.0,0.0,0.0476,7.56e-06,0.691,0.00351,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
c2c34687-0cbb-4306-9fef-8941a77717d2,00.02.000,Stiferit RP durchschnittliche Dicke,Stiferite RP average thickness,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c2c34687-0cbb-4306-9fef-8941a77717d2?version=00.02.000,Stiferite,2018-11-20,EPD-STF-20180139-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,669c1a73-b55c-ad68-46c9-deae9568a0f2,1 m² Stiferite RP Platte mit durchschnittlicher Dicke,,11.5,185.0,0.0623,,,,,,A1-A3,,,7.47,7.86e-06,0.00406,0.0154,0.0026,0.000174,154.0,22.0,0.00889,22.0,93.4,68.9,162.0,0.0,0.0,0.0,0.0476,7.56e-06,0.691,0.00351,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
1fe33dfb-6ca5-4eed-88b0-73e2e0870674,00.03.000,HIT-RE 500 V4,HIT-RE 500 V4,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','Mineral building products' / 'Mortar and Concrete' / 'Adhesive and adhesive mortar','DIN EN 15804+A2' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1fe33dfb-6ca5-4eed-88b0-73e2e0870674?version=00.03.000,Hilti Aktiengesellschaft,2022-06-21,EPD-HIL-20220125-IBA1-EN,Institut Bauen und Umwelt e. V.,,,1,kg,535ab207-97d8-e9e3-43dc-602d3be42d91,HIT-RE 500 V4,,,1420.0,,,,,,,A1,,,,,,,,,,13.6023153917605,0.0,13.6023153917605,37.7391016889329,20.6893,58.4284016889329,0.0173929288823305,0.0003293791103553,0.0,0.130103784208451,0.292654485070312,4.16922648987737,9.56624917162e-05,0.0,0.0058907008133034,0.0152418716027612,0.0330189777393877,0.13157939130117,0.0166638321133941,3.24969285280096,0.0404383733414173,3.10281327369234,0.106441205767203,159.871965354273,1.585104053e-07,0.0063020184586327,0.0009911814855338,0.0391623630690459,6.0900602e-09,8.9901326626e-06,0.249717445289365,44.8019823841332,4.126877394e-07,0.0144803101193009,58.0225288176827,4.45677777339e-05,5.47098280410804,OBD_2023_I.csv,
2e883042-2bcd-4d62-b0c0-3f641b829873,00.02.000,Granulierter Hochofenschlacke,Granulated Blast Furnace Slag,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Betonzusatzmittel','Mineral building products' / 'Mortar and Concrete' / 'Concrete additive','DIN EN 15804' / 'ISO 14025',RER,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/2e883042-2bcd-4d62-b0c0-3f641b829873?version=00.02.000,ArcelorMittal,2022-04-11,EPD-ARM-20210238-CAB1-EN,Institut Bauen und Umwelt e. V.,,,1000,kg,6c8c0af2-e7fb-3fdf-8cbb-a729bf698407,Granulierter Hochofenschlacke,,,,,,,0.001,,,A1-A3,,,82.807,2.898e-13,0.034837,0.13985,0.014294,8.4538e-06,642.23,80.12,0.0,80.12,741.55,0.0,741.55,0.0,0.0,0.0,1.1289,1.7445e-07,0.45534,0.03574,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
b490d72f-5123-416e-8d16-c862032ec4b5,00.02.000,Troldtekt 25mm A2 Naturgrau - lackiert,Troldtekt 25mm A2 Natural Grey - painted,'Holz' / 'Holzwerkstoffe' / 'Holzzementplatten','Wood' / 'Derived timber products' / 'Wood cement boards','DIN EN 15804' / 'ISO 14025',DK,specific dataset,2021,2026,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b490d72f-5123-416e-8d16-c862032ec4b5?version=00.02.000,Troldtekt A/S,2021-04-27,EPD-TRO-20210107-ICA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,ff2028b3-d8a6-4e89-bdcb-c40212b753d8,"A2 Natural Grey, 25 mm, lackierte Oberfläche, geliefert und verwendet in Dänemark (und Schweden und Deutschland)",,13.06,523.0,0.025,,,,,,A1-A3,,,2.34005305143772,3.061e-07,0.0010346,0.020908,0.006925,5.834e-05,55.85,60.4686570055938,61.5313429944062,122.0,57.9,0.151,58.1,2.26,5.13,5.73,0.555,0.0647,1.97,0.000114,6.83e-06,0.0162,0.00899,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
b039f14d-556c-41bc-83d4-e2f9549c3825,00.02.000,Isolparma Pendenzato RF7,Isolparma Pendenzato RF7,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2020,2025,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b039f14d-556c-41bc-83d4-e2f9549c3825?version=00.02.000,Isolparma srl,2020-12-18,EPD-ISL-20200307-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,1d483a6c-3f6f-ee49-b774-00558533fc07,1 m² PENDENZATO RF7 Platte mit durchschnittlicher Dicke,,3.4,39.6,0.086,,,,,,A1-A3,,,9.27,1.21e-05,0.00389,0.02,0.00284,2.94e-05,226.0,11.0,0.0,11.0,109.0,129.0,237.0,0.0,0.0,0.0,0.0607,0.000625,0.178,0.00443,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
b0544ff7-dd7c-46ac-b5e2-8530c52f7950,00.02.000,ALWI-S Profilsystem,ALWI-S Profile System,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','Components for windows and curtain walls' / 'Frames / Profiles' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b0544ff7-dd7c-46ac-b5e2-8530c52f7950?version=00.02.000,Systea GmbH,2022-05-24,EPD-SYS-20220089-CBA1-DE,Institut Bauen und Umwelt e. V.,,,1,qm,e6737409-0f36-28c9-fe6e-cf5089f58210,ALWI-S mit einem Flächengewicht von 1.85 kg/m²,,1.85,,0.222,,,,,,A1-A3,,,,,,,,,,34.3103,0.0,34.3103,104.185,0.62,104.185,1.18,0.0,0.0,0.0748118,5.060931e-08,1.5500275,0.004590224,0.0,0.0,0.0,0.0,0.0,0.0397131,7.974,0.0091375,7.9638,0.006314,36.633,5.4208e-07,0.00514405,1.05412e-05,0.0560487,1.28000269e-06,1.12139e-07,0.787032,15.1634,5.45e-12,0.0167113,104.185,0.00012400106,1.07012,OBD_2023_I.csv,
bc2e553e-cc8c-4fca-bff0-6d5323905ac8,00.02.000,HVU2,HVU2,'Beschichtungen' / 'Reaktionsharze' / 'Reaktionsharze auf Methacrylatbasis','Coverings' / 'Reactive resin' / 'Reaction resin on methacrylate basis','DIN EN 15804+A2' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bc2e553e-cc8c-4fca-bff0-6d5323905ac8?version=00.02.000,Hilti Aktiengesellschaft,2022-06-21,EPD-HIL-20220124-IBA1-EN,Institut Bauen und Umwelt e. V.,,,1,kg,113e23ef-da0c-9dfb-9316-ee34b48dd133,HVU2,,,2950.0,,,,,,,A1,,,,,,,,,,1.21957825855635,0.04581192,1.26539017855635,29.1935249008181,5.88773776,35.0812626608181,0.0104372844670752,0.0005182874565795,0.0,0.0272654347705422,0.742861106623795,1.66277337410957,5.34326600795e-05,0.0,0.0006967652710944,3.0563132813e-06,0.010416568307419,0.0406484964161647,0.0091261711866973,2.05455672432461,0.0209054416551932,2.03255066040404,0.0011006222653799,73.9093994704198,7.60643931e-08,0.0019560358557064,0.0006440904875411,0.0177667336328448,7.7301081e-09,1.337020441e-07,0.124607608562652,4.46934167072298,3.405752832e-07,0.0061405981271076,35.0766435759602,2.03486004507e-05,1.10211885652963,OBD_2023_I.csv,
47368b2d-58fa-4a68-8d63-fbceb6aff44a,00.02.000,Stiferite CLASS SH mittlere Dicke,Stiferite CLASS SH average thickness,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/47368b2d-58fa-4a68-8d63-fbceb6aff44a?version=00.02.000,Stiferite,2018-11-20,EPD-STF-20180137-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,b65b5c25-4ecd-cce6-9256-7b8e70d743e6,Durchschnittliche Dicke von Stiferit CLASS SH,,2.16,44.2,0.049,,,2.16,,,A1-A3,,,6.03,9.48e-06,0.00424,0.0141,0.00201,2.44e-05,137.0,7.97,0.000719,7.97,66.8,78.5,145.0,0.0,0.0,0.0,0.043,8.49e-06,0.131,0.00325,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
20580e0d-a09c-450e-abc0-9554ac70c21d,00.02.000,Isolparma RF7 durchschnittliche Dicke,Isolparma RF7 average thickness,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2017,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/20580e0d-a09c-450e-abc0-9554ac70c21d?version=00.02.000,Isolparma srl,2017-06-01,EPD-ISL-20200154-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,375bbf6f-5be8-6e92-2d30-0c89b7bbbf59,1 m² RF7 Platte mit durchschnittlicher Dicke,,2.17,35.6,0.061,,,,,,A1-A3,,,6.371,9.594e-06,0.003936,0.0149,0.002053,2.47e-05,142.3,7.795,0.011,7.806,70.65,79.73,150.4,0.0,0.0,0.0,0.04293,1.193e-05,0.1217,0.003261,0.00255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
a2b5912b-baa6-470d-8af5-374979cd57af,00.02.000,AQUAPANEL® Zementbauplatte Außenbereich - Site Volos,AQUAPANEL® Cement Board Outdoor - Site Volos,'Komposite' / 'Systembauteile' / 'Aussenwände','Composites' / 'System components' / 'Outer walls','DIN EN 15804+A2' / 'ISO 14025',GR,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/a2b5912b-baa6-470d-8af5-374979cd57af?version=00.02.000,Knauf AQUAPANEL GmbH & Co. KG,2022-07-07,EPD-USG-20220126-IAA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,4ba333ac-4c7b-c7ef-a447-a69369823f3b,AQUAPANEL® Zementbauplatte Außenbereich,,16.0,1150.0,0.0125,,,,,,A1,,,,,,,,,,4.34,0.0,4.34,29.5,0.0,29.5,0.05,2.07,3.93,0.0722,3.38e-08,0.0656,0.000879,0.0,0.0,0.0,0.0,0.0,0.00879,3.73,0.03,3.7,0.00163,,,0.00243,2.9e-06,0.0266,,,,,1.52e-14,0.00719,29.3,3.04e-07,0.26,OBD_2023_I.csv,
76143f98-34f6-4832-a39f-8db613d33880,00.03.000,Stiferite CLASS BH mittlere Dicke,Stiferite CLASS BH average thickness,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2018,2023,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/76143f98-34f6-4832-a39f-8db613d33880?version=00.03.000,Stiferite,2018-11-20,EPD-STF-20180138-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,ffad687c-6a0d-775e-0614-29c19857756a,Durchschnittliche Dicke von Stiferit CLASS BH,,4.82,45.5,0.106,,,,,,A1-A3,,,12.6,2.14e-05,0.0146,0.0288,0.0041,4.64e-05,298.0,14.6,0.000719,14.6,136.0,179.0,315.0,0.0,0.0,0.0,0.0887,1.55e-05,0.229,0.00689,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
3297d37a-3387-45d0-85bb-d65f2154c605,00.02.000,Vinyplan 6319,Vinyplan 6319,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','Plastics' / 'Foils and fleeces' / 'Technical textiles','DIN EN 15804+A2' / 'ISO 14025',FI,specific dataset,2021,2026,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/3297d37a-3387-45d0-85bb-d65f2154c605?version=00.02.000,Oy Scantarp Ab,2021-11-27,EPD-OYS-20210251-IBA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,b7afb9cb-90ac-f3cc-8b20-5d34dbeee4eb,Vinyplan 6319,,0.7,,0.0006,,,0.7,,,A1,,,,,,,,,,3.36631031217638,0.505189687823616,3.8715,39.5730434076664,14.8879565923336,54.461,0.00938,0.0,0.0,0.036024,0.00021581,0.021782,0.00070717,0.0,0.0,0.0,0.0,0.0,0.0061739,2.2703,-0.017547,2.2311,0.056777,,,0.0013711,0.00010116,0.013525,,,,,1.3677e-08,0.005283,54.449,1.4466e-05,1.5031,OBD_2023_I.csv,
1598f156-ab6f-4419-9381-adc14634997f,00.02.000,"Gründachsystem ""Lavendelheide""",Green Roof System,'Komposite' / 'Systembauteile' / 'Böden','Composites' / 'System components' / 'Flooring','DIN EN 15804+A2' / 'ISO 14025',GLO,specific dataset,2020,2025,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1598f156-ab6f-4419-9381-adc14634997f?version=00.02.000,ZinCo GmbH,2020-07-31,EPD-ZIC-20200082-CCA1-EN,Institut Bauen und Umwelt e. V.,,,1,qm,2b10a4c4-6a13-0225-8da8-7114d8062664,"Gründachsystem ""Lavendelheide""",,102.7035,102.7035,0.14,,,102.7035,,,A1-A3,,,,,,,,,,12.69104,3.24,15.93104,31.9655,14.3026,46.2681,52.759,0.0,0.0,0.00693967,4.50902e-07,0.21021436,0.0011775844,0.0,0.0,0.0,0.0,0.0,0.00597063,-2.67363,-5.318363101,2.64195,0.006426,,,0.00243465,8.14666e-06,0.02679029,,,,,3.36e-14,0.006392578,47.3895,5.23934e-07,0.14432596,OBD_2023_I.csv,
b8564455-5472-4041-ae2a-427c796c0746,00.02.000,Lifeline,Lifeline,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','Components for windows and curtain walls' / 'Doors' / 'Steel','DIN EN 15804' / 'ISO 14025',NL,specific dataset,2019,2024,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b8564455-5472-4041-ae2a-427c796c0746?version=00.02.000,Royal Boon Edam International B.V.,2019-09-24,EPD-BEN-20190098-IBA1-EN,Institut Bauen und Umwelt e. V.,,,1,pcs.,66784af0-e9aa-3039-7272-bec4cf47a7d8,LIFELINE SPEEDLANE SWING,,,,,,,0.0027,,,A1-A3,,,4750.0,0.000391,1.45,27.3,15.5,1.12,49800.0,5808.754856,1580.0,7390.0,56100.0,543.0,56700.0,0.0,0.0,0.0,35.2,0.174,997.0,0.168,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
2b158c0e-1d2a-4db5-a8a5-108487c1273e,00.03.000,Isolparma RFM,Isolparma RFM,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','Insulation materials' / 'Polyurethane rigid foam' / 'PIR rigid foam','DIN EN 15804' / 'ISO 14025',IT,specific dataset,2020,2025,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/2b158c0e-1d2a-4db5-a8a5-108487c1273e?version=00.03.000,Isolparma srl,2020-12-18,EPD-ISL-20200305-CBA2-EN,Institut Bauen und Umwelt e. V.,,,1,qm,f509d2d8-3a37-1748-0fab-633aad265379,1 m² RFM durchschnittlich dicke Platte,,2.12,34.7,0.061,,,,,,A1-A3,,,5.47,9.54e-06,0.00359,0.0144,0.00195,1.32e-05,132.0,20.1,0.0182,20.1,67.7,71.9,140.0,0.0,0.0,0.0,0.0422,9.97e-06,0.214,0.00325,0.00255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
8e08fa49-2b25-4f4c-a67c-12313b242fd6,00.02.000,Fassadenmarkisen Solozip,Solozip zip vertical awnings,"'Komponenten von Fenstern und Vorhangfassaden' / 'Zubehör für Fenster, Fassaden, Türen und Tore' / 'Sonnenschutzsysteme'","'Components for windows and curtain walls' / 'Accessories for windows, walling and doors' / 'Solar protection devices'",'DIN EN 15804' / 'ISO 14025',FR,specific dataset,2022,2026,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/8e08fa49-2b25-4f4c-a67c-12313b242fd6?version=00.02.000,Griesser AG,2022-03-31,EPD-GRI-20210135-ICA3-DE,Institut Bauen und Umwelt e. V.,,,1,qm,7dfa36eb-72a9-71e0-606a-f8b116b24ca2,GRIESSER Senkrechtmarkisen Solozip,,5.86,,0.13,,,,,,A1-A3,,,49.4260666013897,3.1082028413e-06,0.0198081182838582,0.257339449839569,0.037137209089556,0.0392152227644658,581.286418605183,72.8452695541778,2.38459705892498,75.2298666131028,589.315073160972,88.7880635857047,678.103136746677,1.43352966783155,0.0,0.0,0.426193664416141,0.211625331288313,16.8908252419866,0.0033447838931549,0.0,0.198457484238766,0.0,1.02973413571476,2.02540783463281,,,,,,,,,,,,,,,,,,,,OBD_2023_I.csv,
9568cebf-246d-4002-a94f-05e26517251d,00.03.000,NH/ArmaFlex Smart Isolierung für die Industrie- und Gebäudeinstallation,NH/ArmaFlex Smart insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','Insulation materials' / 'Rubber' / 'Foam','DIN EN 15804+A2' / 'ISO 14025',DE,specific dataset,2022,2027,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9568cebf-246d-4002-a94f-05e26517251d?version=00.03.000,Armacell GmbH,2022-03-22,EPD-ARM-20220037-IBB1-EN,Institut Bauen und Umwelt e. V.,,,1,m3,4cb2c31c-55f3-20a4-83a2-7d8e4d4350de,NH/ArmaFlex Smart Isolierung für die Industrie- und Gebäudeinstallation,,,62.5,,,,62.5,,,A1-A3,,,,,,,,,,1910.0,137.0,2050.0,3550.89,1039.11,4590.0,42.171601813859,0.0,0.0,1.39,2.54e-05,34.6,0.0804,0.0,0.0,0.0,0.0,0.0,0.461,164.0,-100.0,264.0,0.314,3710.0,7.75e-06,0.178,0.00243,1.74,7.09e-08,5.27e-06,8.49,6960.0,7.23e-10,0.61,0.00103,4590.0,10.6,OBD_2023_I.csv,
7f7348b9-fb2f-4d11-aa3d-70fabdd67039,00.02.000,Combar®,Combar®,'Metalle' / 'Stahl und Eisen' / 'Befestigungsmittel','Metals' / 'Steel and iron' / 'Fixing material','DIN EN 15804+A2' / 'ISO 14025',RER,specific dataset,2021,2026,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/7f7348b9-fb2f-4d11-aa3d-70fabdd67039?version=00.02.000,Schöck Bauteile GmbH,2021-04-13,EPD-SBG-20200240-IBA1-DE,Institut Bauen und Umwelt e. V.,,,1,kg,02bd35eb-b7be-3443-c417-c12540347148,Combar® mit 25 mm Durchmesser,,,2200.0,,,,,,,A1-A3,,,,,,,,,,5.72641914483223,0.144,5.87041914483222,35.3407355734757,3.73667182,39.0774073934757,0.0,0.0,0.0,0.0095246768988523,0.197342225146577,2.4449985e-08,0.195744076814829,0.0,0.0,0.0,0.0,0.0,0.0133075516861108,2.22,0.0174,2.19729346409337,0.001398162569356,,,0.0018060411709931,5.9407625977e-06,0.0195745998692573,,,,,1.68e-14,0.0058616782634244,39.0662631250603,4.772677383e-07,0.214966183588559,OBD_2023_I.csv,
