unmapped_generic_UUID,unmapped_generic_name,tbs_product_UUID,tbs_product_name,Name_Similarity,unmapped_generic_category,tbs_category_name,Category_Similarity,tbs_EOL_Scenario_Unbuilt_Real,tbs_EOL_Scenario_Unbuilt_Potential,tbs_EOL_Scenario_Technology_Factor,Final_Score
58ea368c-24fa-4cf3-9f08-f140a2be6a72,Fußbodenheizung Kupfer (200 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ohne HSM",0.446,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Nachweis kein HSM",0.354,RC-,RC+,0.75,0.409
58ea368c-24fa-4cf3-9f08-f140a2be6a72,Fußbodenheizung Kupfer (200 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.434,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.405
6c0ae55f-18da-4015-989e-dc3b394022e5,Fußbodenheizung Kupfer (100 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ",0.465,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.423
6c0ae55f-18da-4015-989e-dc3b394022e5,Fußbodenheizung Kupfer (100 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ohne HSM",0.454,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Nachweis kein HSM",0.354,RC-,RC+,0.75,0.414
6c0ae55f-18da-4015-989e-dc3b394022e5,Fußbodenheizung Kupfer (100 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.408
f4aa8b0b-1b30-4621-9af8-ace815d8ee48,Fußbodenheizung PP (200 mm Abstand),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.497,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Innentür - Holz massiv, unbeschichtet",0.294,RC+,CL+,0.75,0.416
f4aa8b0b-1b30-4621-9af8-ace815d8ee48,Fußbodenheizung PP (200 mm Abstand),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.51,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Innentür - Holz massiv, beschichtet",0.272,RC+,CL-,1.0,0.415
f4aa8b0b-1b30-4621-9af8-ace815d8ee48,Fußbodenheizung PP (200 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.436,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.406
36b822fe-af51-4742-a94e-4159791a9f32,Fußbodenheizung PP (100 mm Abstand),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.499,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Innentür - Holz massiv, unbeschichtet",0.294,RC+,CL+,0.75,0.417
36b822fe-af51-4742-a94e-4159791a9f32,Fußbodenheizung PP (100 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.447,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.413
36b822fe-af51-4742-a94e-4159791a9f32,Fußbodenheizung PP (100 mm Abstand),,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.506,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Innentür - Holz massiv, beschichtet",0.272,RC+,CL-,1.0,0.412
ce17aa80-9649-47ae-abd8-eb45488e4af7,Fußbodenheizung PEX (200 mm Abstand),531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.534,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Stahl - Stahlblech,0.254,CL+,CL+,1.0,0.422
ce17aa80-9649-47ae-abd8-eb45488e4af7,Fußbodenheizung PEX (200 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ",0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.408
ce17aa80-9649-47ae-abd8-eb45488e4af7,Fußbodenheizung PEX (200 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.427,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.401
e787b7b8-6846-4d3f-b72b-d587e6833613,Fußbodenheizung PEX (100 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ",0.444,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.411
e787b7b8-6846-4d3f-b72b-d587e6833613,Fußbodenheizung PEX (100 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.44,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.409
e787b7b8-6846-4d3f-b72b-d587e6833613,Fußbodenheizung PEX (100 mm Abstand),531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.509,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Stahl - Stahlblech,0.254,CL+,CL+,1.0,0.407
3a9b06e9-50a1-44a3-b923-6b66b89d16e0,Stahlrohr,a255934e-5461-4501-9acf-20ad1b51b044,Stahl Schmiedebauteil,0.786,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Stahl - Baustahl (zB Stahlträger,..)",0.268,CL+,CL+,1.0,0.579
3a9b06e9-50a1-44a3-b923-6b66b89d16e0,Stahlrohr,38051c22-fbd1-4b0e-944a-ae348b8c7695,Stahlprofil,0.76,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Stahl - Baustahl (zB Stahlträger,..)",0.268,CL+,CL+,1.0,0.563
3a9b06e9-50a1-44a3-b923-6b66b89d16e0,Stahlrohr,ae5396d9-2952-4eae-b216-17d56758ece0,Stahlprofil verzinkt,0.669,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Stahl - Stahl(blech) verzinkt,0.303,CL-,CL-,1.0,0.523
9b6db56a-bf13-4f56-a0aa-44c3119502e1,Heizkörper,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.346,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Wärmeschutzverglasung,0.535,RC-,RC+,0.5,0.422
9b6db56a-bf13-4f56-a0aa-44c3119502e1,Heizkörper,aea021e8-7e2f-4f6b-ae3f-a76cba4c5d6e,Schnittholz Kiefer ,0.462,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz - massiv, naturbelassen",0.301,RC+,CL+,0.75,0.397
9b6db56a-bf13-4f56-a0aa-44c3119502e1,Heizkörper,7baed44c-c80b-4340-b3af-f01d71fbbb43,Kalkfarbe,0.445,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Farben, sonstige Beschichtungen (mineral. Untergrund)",0.297,Dep-,Dep-,0.0,0.386
b33e1c3f-9ad8-4b5f-8359-11f80ea7f1c0,Polypropylen-Rohr (PP),0e39587e-8c05-4a8e-80b5-bb9a57bbe164,PVC Plastisol,0.337,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",0.335,EB,EB,0.0,0.336
b33e1c3f-9ad8-4b5f-8359-11f80ea7f1c0,Polypropylen-Rohr (PP),900336a3-b5f9-4c40-91a9-f9551f84ac64,PE-HD mit PP-Vlies zur Abdichtung,0.42,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',KSTBahn,0.155,EV-,EV-,0.0,0.314
b33e1c3f-9ad8-4b5f-8359-11f80ea7f1c0,Polypropylen-Rohr (PP),ff9336ea-fb7f-4299-8a40-5e9a28538c85,Bitumenbahnen PYE PV 200 S5 (ungeschiefert) (Polyestervlies),0.366,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Bitubahn (ggf. mit Glasvlies),0.179,EV-,RC-,0.25,0.291
4a64b834-1c75-40e8-a7c9-cc1fff34a915,Polybutadien-Rohr (PB),,PIB-Dachbahnen (Polyisobutylen),0.542,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',KSTBahn,0.155,EV-,EV-,0.0,0.387
4a64b834-1c75-40e8-a7c9-cc1fff34a915,Polybutadien-Rohr (PB),0e39587e-8c05-4a8e-80b5-bb9a57bbe164,PVC Plastisol,0.383,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",0.335,EB,EB,0.0,0.364
4a64b834-1c75-40e8-a7c9-cc1fff34a915,Polybutadien-Rohr (PB),b35d785c-8f1b-48a1-ba19-6ddce4cb81c3,"Reaktionsharz auf Polyurethan-Basis, wässrig, lösemittelfrei",0.373,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Kleber (nicht-mineralisch: Kunstharzkleber,…)",0.336,EV-,EV-,0.0,0.358
cf1ee42d-29c7-48d4-9663-5082acdc3359,EPDM Schaum (Rohrisolierung),76312ca6-3ec4-4a40-a96e-fdda2765e049,Epoxidharzmörtel,0.441,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Kleber (nicht-mineralisch: Kunstharzkleber,…)",0.336,EV-,EV-,0.0,0.399
cf1ee42d-29c7-48d4-9663-5082acdc3359,EPDM Schaum (Rohrisolierung),,Schaumglasgranulat Schüttung,0.371,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Mineralische Dämmschüttung,0.366,SV,CL-,0.75,0.369
cf1ee42d-29c7-48d4-9663-5082acdc3359,EPDM Schaum (Rohrisolierung),d941f45e-1244-419c-a083-e4a49fb5498e,Isolierglas 2-Scheiben,0.25,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Wärmeschutzverglasung,0.535,RC-,RC+,0.5,0.364
81dcdea4-4be6-48db-bf89-60f4379492c8,Hackschnitzelkessel < 20 kW,8041ec07-5885-40dc-bfc9-190013f6749b,Brettschichtholz Nadelholz,0.418,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Holz - massiv, naturbelassen",0.338,RC+,CL+,0.75,0.386
81dcdea4-4be6-48db-bf89-60f4379492c8,Hackschnitzelkessel < 20 kW,3057d7c0-7bee-4ba2-9edf-517d4cd97a14,Schnittholz Fichte,0.411,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Holz - massiv, naturbelassen",0.338,RC+,CL+,0.75,0.382
81dcdea4-4be6-48db-bf89-60f4379492c8,Hackschnitzelkessel < 20 kW,1da7a0ab-1204-4ee6-b8fe-77a28f642f0d,Brandschutzglas F30,0.349,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Brandschutzverglasung,0.416,RC-,RC+,0.5,0.376
3b3ceacf-bf1d-403d-9f28-4394aeabf4ae,Hackschnitzelkessel 20 - 120 kW,8041ec07-5885-40dc-bfc9-190013f6749b,Brettschichtholz Nadelholz,0.389,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Holz - massiv, naturbelassen",0.338,RC+,CL+,0.75,0.369
3b3ceacf-bf1d-403d-9f28-4394aeabf4ae,Hackschnitzelkessel 20 - 120 kW,1da7a0ab-1204-4ee6-b8fe-77a28f642f0d,Brandschutzglas F30,0.327,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Brandschutzverglasung,0.416,RC-,RC+,0.5,0.363
3b3ceacf-bf1d-403d-9f28-4394aeabf4ae,Hackschnitzelkessel 20 - 120 kW,,"Hochlochziegel (hochporosiert), ohne Mörtel / Kleb.",0.321,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Ziegel - HLZ hochporosiert,0.425,SV,RC-,0.75,0.363
056d7d67-4742-40a8-9285-6e2414acec1d,Hackschnitzelkessel 120 - 400 kW,1da7a0ab-1204-4ee6-b8fe-77a28f642f0d,Brandschutzglas F30,0.349,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Brandschutzverglasung,0.416,RC-,RC+,0.5,0.376
056d7d67-4742-40a8-9285-6e2414acec1d,Hackschnitzelkessel 120 - 400 kW,8041ec07-5885-40dc-bfc9-190013f6749b,Brettschichtholz Nadelholz,0.375,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Holz - massiv, naturbelassen",0.338,RC+,CL+,0.75,0.36
056d7d67-4742-40a8-9285-6e2414acec1d,Hackschnitzelkessel 120 - 400 kW,,"Hochlochziegel (hochporosiert), ohne Mörtel / Kleb.",0.313,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Ziegel - HLZ hochporosiert,0.425,SV,RC-,0.75,0.358
fd252d52-5d12-46dc-a124-b0276aa86f32,Solaranlage Vakuumröhrenkollektor,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.332,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.43
fd252d52-5d12-46dc-a124-b0276aa86f32,Solaranlage Vakuumröhrenkollektor,e9ae96ee-ba8d-420d-9725-7c8abd06e082,Bewehrungsstahl,0.409,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Bewehrung,0.452,CL+,CL+,1.0,0.427
fd252d52-5d12-46dc-a124-b0276aa86f32,Solaranlage Vakuumröhrenkollektor,d941f45e-1244-419c-a083-e4a49fb5498e,Isolierglas 2-Scheiben,0.295,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.408
9d5885b7-d44a-432d-9ad0-d82874f7cf39,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 70 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.468,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.398
9d5885b7-d44a-432d-9ad0-d82874f7cf39,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 70 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.464,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.396
9d5885b7-d44a-432d-9ad0-d82874f7cf39,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 70 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.44,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.388
369ccdd7-104d-46a9-b3e3-81bc1a19ac80,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 20 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.461,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.394
369ccdd7-104d-46a9-b3e3-81bc1a19ac80,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 20 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.462,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.394
369ccdd7-104d-46a9-b3e3-81bc1a19ac80,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 20 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.441,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.389
8d2d5241-1729-4925-922d-fbebef7f23e4,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 10 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.459,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.393
8d2d5241-1729-4925-922d-fbebef7f23e4,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 10 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.458,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.392
8d2d5241-1729-4925-922d-fbebef7f23e4,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 10 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.387
7790235b-cecd-4345-8cd4-1c5452191163,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.483,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.407
7790235b-cecd-4345-8cd4-1c5452191163,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.468,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.398
7790235b-cecd-4345-8cd4-1c5452191163,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.436,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.386
78153bf0-abcf-4a5d-8a81-3de1bbc022b5,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 20 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.478,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.404
78153bf0-abcf-4a5d-8a81-3de1bbc022b5,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 20 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.466,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.397
78153bf0-abcf-4a5d-8a81-3de1bbc022b5,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 20 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.437,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.386
0f77239d-41e8-4eac-8ab3-a8f6d5f3ebf1,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.472,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.4
0f77239d-41e8-4eac-8ab3-a8f6d5f3ebf1,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.462,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.395
0f77239d-41e8-4eac-8ab3-a8f6d5f3ebf1,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.433,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.384
65f2b726-4866-4d4f-8020-3b0268806860,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 70 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.487,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.409
65f2b726-4866-4d4f-8020-3b0268806860,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 70 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.471,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.399
65f2b726-4866-4d4f-8020-3b0268806860,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 70 kW",6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.271,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.393
8fe044a8-dc7f-49ba-939e-8357b4e2c9b8,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 20 kW",6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.293,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.406
8fe044a8-dc7f-49ba-939e-8357b4e2c9b8,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 20 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.477,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.403
8fe044a8-dc7f-49ba-939e-8357b4e2c9b8,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 20 kW",531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.43,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Stahlblech,0.343,CL+,CL+,1.0,0.395
95622443-d6bc-40ca-a447-2ed599f6d723,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 10 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.475,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.402
95622443-d6bc-40ca-a447-2ed599f6d723,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 10 kW",6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.281,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.399
95622443-d6bc-40ca-a447-2ed599f6d723,"Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 10 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.464,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.395
19953f6d-d611-47cc-a4b8-529a7df976a2,Pelletkessel < 20 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.415,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.366
19953f6d-d611-47cc-a4b8-529a7df976a2,Pelletkessel < 20 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.398,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.356
19953f6d-d611-47cc-a4b8-529a7df976a2,Pelletkessel < 20 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.362,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.341
872517c5-aeaf-4322-b19a-1d9fa9a33f6b,Pelletkessel 20-120 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.441,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.382
872517c5-aeaf-4322-b19a-1d9fa9a33f6b,Pelletkessel 20-120 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.434,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.378
872517c5-aeaf-4322-b19a-1d9fa9a33f6b,Pelletkessel 20-120 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.395,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.361
88d85c7c-55c7-4746-b0a9-2b1d94e8c2d5,Öl-Niedertemperaturgerät < 20 kW (Standgerät),,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.495,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.29,EV-,EV-,0.0,0.413
