Specific_UUID,Generic_UUID,Specific_Name,Generic_Name,Final_Score
9d3f6b78-fff7-48ce-83e5-d8e7716671b5,7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire protection roller shutter door - Effertz Tore GmbH - Ferroflam RI319,Fire resistant glass F30,0.686
f9fae4d4-7db1-4403-8e70-f050e4b5b3b4,7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire protection curtain - Effertz Tore GmbH - Fiberflam TR,Fire resistant glass F30,0.715
f9fae4d4-7db1-4403-8e70-f050e4b5b3b4,8da465f1-4cc3-4984-b394-1df667dcc36e,Fire protection curtain - Effertz Tore GmbH - Fiberflam TR,Sun protection (textile),0.631
f9fae4d4-7db1-4403-8e70-f050e4b5b3b4,3511337e-eca7-487b-b185-a819a4b238ed,Fire protection curtain - Effertz Tore GmbH - Fiberflam TR,Sun protection (textile),0.631
9e80d12f-6eba-490c-be4a-dddfd1351282,7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire protection curtain - Effertz Tore GmbH - Fiberflam iso6 Sa,Fire resistant glass F30,0.717
9e80d12f-6eba-490c-be4a-dddfd1351282,46c055f0-84a2-423b-ae82-5264886e51ad,Fire protection curtain - Effertz Tore GmbH - Fiberflam iso6 Sa,"Gypsum plaster board (fire protection, 12.5 mm)",0.629
9e80d12f-6eba-490c-be4a-dddfd1351282,9847cae4-4e56-40f3-a6d0-f0a153239669,Fire protection curtain - Effertz Tore GmbH - Fiberflam iso6 Sa,"Gypsum plaster board (fire protection, 12.5 mm)",0.629
ab6eab9d-0c74-4a72-9dae-da4daab94f97,7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire protection curtain - Effertz Tore GmbH - SC420,Fire resistant glass F30,0.71
ab6eab9d-0c74-4a72-9dae-da4daab94f97,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Fire protection curtain - Effertz Tore GmbH - SC420,7.6.01. Sectional garage door,0.626
ab6eab9d-0c74-4a72-9dae-da4daab94f97,447dea90-8a8f-44f5-9451-3e15ce5fab10,Fire protection curtain - Effertz Tore GmbH - SC420,Sun protection (metal blinds),0.624
5a9fdc28-f958-4723-9056-0bb7729e8dc1,7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire protection panel door - Effertz Tore GmbH - EI90 Firewall,Fire resistant glass F30,0.694
5a9fdc28-f958-4723-9056-0bb7729e8dc1,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Fire protection panel door - Effertz Tore GmbH - EI90 Firewall,7.6.01. Sectional garage door,0.683
5a9fdc28-f958-4723-9056-0bb7729e8dc1,46c055f0-84a2-423b-ae82-5264886e51ad,Fire protection panel door - Effertz Tore GmbH - EI90 Firewall,"Gypsum plaster board (fire protection, 12.5 mm)",0.582
46635ffd-4fff-4284-b84a-2e6c77a2f267,7f39809a-407d-41cc-b0e7-c7e67faff54b,Fire protection panel door - Effertz Tore GmbH - EI30 Firewall,Fire resistant glass F30,0.716
46635ffd-4fff-4284-b84a-2e6c77a2f267,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Fire protection panel door - Effertz Tore GmbH - EI30 Firewall,7.6.01. Sectional garage door,0.687
46635ffd-4fff-4284-b84a-2e6c77a2f267,46c055f0-84a2-423b-ae82-5264886e51ad,Fire protection panel door - Effertz Tore GmbH - EI30 Firewall,"Gypsum plaster board (fire protection, 12.5 mm)",0.578
66dd4d84-4548-47ab-b870-3a7f36e06882,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile galvanized CW50 (EN 15804+A2),Stoneware pipes DN 250,0.552
66dd4d84-4548-47ab-b870-3a7f36e06882,d69d0bdd-c003-4038-b9b1-79bceda2e956,Profile - König GmbH & Co. KG - Wall profile galvanized CW50 (EN 15804+A2),Stoneware pipes DN 250,0.552
66dd4d84-4548-47ab-b870-3a7f36e06882,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Wall profile galvanized CW50 (EN 15804+A2),Stoneware pipes DN 400,0.544
c54a2dae-c691-454f-9c60-1fae16715095,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW50 (EN 15804+A2),"Aluminium frame profile, powder coated",0.557
c54a2dae-c691-454f-9c60-1fae16715095,aef3b8cd-c3b4-4e55-b2d1-0a3a131e7695,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW50 (EN 15804+A2),"Aluminium frame profile, powder coated",0.557
c54a2dae-c691-454f-9c60-1fae16715095,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW50 (EN 15804+A2),Stoneware pipes DN 250,0.546
6d9ae824-1274-4478-9173-a48fca1237c7,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW75 (EN 15804+A2),"Aluminium frame profile, powder coated",0.556
6d9ae824-1274-4478-9173-a48fca1237c7,aef3b8cd-c3b4-4e55-b2d1-0a3a131e7695,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW75 (EN 15804+A2),"Aluminium frame profile, powder coated",0.556
6d9ae824-1274-4478-9173-a48fca1237c7,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW75 (EN 15804+A2),Stoneware pipes DN 250,0.542
e24b7169-9219-43c7-a7b8-bf6e9f6f1ac1,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW100 (EN 15804+A2),"Aluminium frame profile, powder coated",0.557
e24b7169-9219-43c7-a7b8-bf6e9f6f1ac1,aef3b8cd-c3b4-4e55-b2d1-0a3a131e7695,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW100 (EN 15804+A2),"Aluminium frame profile, powder coated",0.557
e24b7169-9219-43c7-a7b8-bf6e9f6f1ac1,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW100 (EN 15804+A2),Stoneware pipes DN 400,0.553
326bc0d0-1e01-4f7a-872a-36a2fbe1ca63,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW125 (EN 15804+A2),"Aluminium frame profile, powder coated",0.558
326bc0d0-1e01-4f7a-872a-36a2fbe1ca63,aef3b8cd-c3b4-4e55-b2d1-0a3a131e7695,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW125 (EN 15804+A2),"Aluminium frame profile, powder coated",0.558
326bc0d0-1e01-4f7a-872a-36a2fbe1ca63,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW125 (EN 15804+A2),Stoneware pipes DN 250,0.549
8f8c424e-87b3-493a-9007-a217b444c832,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW150 (EN 15804+A2),"Aluminium frame profile, powder coated",0.556
8f8c424e-87b3-493a-9007-a217b444c832,aef3b8cd-c3b4-4e55-b2d1-0a3a131e7695,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW150 (EN 15804+A2),"Aluminium frame profile, powder coated",0.556
8f8c424e-87b3-493a-9007-a217b444c832,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile corrosion resistant CW150 (EN 15804+A2),Stoneware pipes DN 250,0.553
936189ae-3c72-48a1-97cb-f622e5d9d0d8,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile galvanized CW75 (EN 15804+A2),Stoneware pipes DN 250,0.55
936189ae-3c72-48a1-97cb-f622e5d9d0d8,d69d0bdd-c003-4038-b9b1-79bceda2e956,Profile - König GmbH & Co. KG - Wall profile galvanized CW75 (EN 15804+A2),Stoneware pipes DN 250,0.55
936189ae-3c72-48a1-97cb-f622e5d9d0d8,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Wall profile galvanized CW75 (EN 15804+A2),Stoneware pipes DN 400,0.545
1fbc48c9-0cce-446d-8930-5d516e143e0b,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Wall profile galvanized CW100 (EN 15804+A2),Stoneware pipes DN 400,0.561
1fbc48c9-0cce-446d-8930-5d516e143e0b,7d0b5f1b-9490-4eda-af7e-5f1a01cbd149,Profile - König GmbH & Co. KG - Wall profile galvanized CW100 (EN 15804+A2),Stoneware pipes DN 400,0.561
1fbc48c9-0cce-446d-8930-5d516e143e0b,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile galvanized CW100 (EN 15804+A2),Stoneware pipes DN 250,0.558
5f565343-8ae7-4a62-9271-c242ef666dfc,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile galvanized CW125 (EN 15804+A2),Stoneware pipes DN 250,0.558
5f565343-8ae7-4a62-9271-c242ef666dfc,d69d0bdd-c003-4038-b9b1-79bceda2e956,Profile - König GmbH & Co. KG - Wall profile galvanized CW125 (EN 15804+A2),Stoneware pipes DN 250,0.558
5f565343-8ae7-4a62-9271-c242ef666dfc,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Wall profile galvanized CW125 (EN 15804+A2),Stoneware pipes DN 400,0.552
7a2c9a05-9de8-4a88-8616-59f5b3703ee6,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Wall profile galvanized CW150 (EN 15804+A2),Stoneware pipes DN 250,0.561
7a2c9a05-9de8-4a88-8616-59f5b3703ee6,d69d0bdd-c003-4038-b9b1-79bceda2e956,Profile - König GmbH & Co. KG - Wall profile galvanized CW150 (EN 15804+A2),Stoneware pipes DN 250,0.561
7a2c9a05-9de8-4a88-8616-59f5b3703ee6,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Wall profile galvanized CW150 (EN 15804+A2),Stoneware pipes DN 400,0.557
6852cbc1-d149-4cb0-a8ec-6093412ec673,5f091578-7d83-46de-bfba-754087398afe,Profile - König GmbH & Co. KG - Ceiling profile galvanized CD60/27 (EN 15804+A2),CR profile (chloroprene rubber),0.53
6852cbc1-d149-4cb0-a8ec-6093412ec673,2dc5d1cf-ffce-42c2-a127-f412f3ef5fe2,Profile - König GmbH & Co. KG - Ceiling profile galvanized CD60/27 (EN 15804+A2),CR profile (chloroprene rubber),0.53
6852cbc1-d149-4cb0-a8ec-6093412ec673,efb296ec-9a09-4344-99c7-faa3cc805541,Profile - König GmbH & Co. KG - Ceiling profile galvanized CD60/27 (EN 15804+A2),2.25.01. Load-bearing thermal insulation elements,0.518
2984e846-a2f6-4f0b-8bf1-ba1361426323,b0c75d7b-4cce-41cf-b785-1db434ee9c3f,Profile - König GmbH & Co. KG - ceiling profile galvanized Hutdecke 98 (EN 15804+A2),Window sash (spruce),0.532
2984e846-a2f6-4f0b-8bf1-ba1361426323,7907e693-d970-4958-adfd-223b541fc731,Profile - König GmbH & Co. KG - ceiling profile galvanized Hutdecke 98 (EN 15804+A2),Window sash (spruce),0.532
2984e846-a2f6-4f0b-8bf1-ba1361426323,73de9e80-8ed2-47d8-b5b6-854c84166f24,Profile - König GmbH & Co. KG - ceiling profile galvanized Hutdecke 98 (EN 15804+A2),Window sash PVC-U,0.52
da7dfdf4-f821-44a5-b2ee-ca90225df42d,7a1aea2e-9e9b-4aa5-b84b-37d5635733a4,Profile - König GmbH & Co. KG - Ceiling profile galvanized UD28/48 (EN 15804+A2),Stoneware pipes DN 250,0.53
da7dfdf4-f821-44a5-b2ee-ca90225df42d,d69d0bdd-c003-4038-b9b1-79bceda2e956,Profile - König GmbH & Co. KG - Ceiling profile galvanized UD28/48 (EN 15804+A2),Stoneware pipes DN 250,0.53
da7dfdf4-f821-44a5-b2ee-ca90225df42d,4c3e5ffc-6876-48a0-816a-01095fbb488d,Profile - König GmbH & Co. KG - Ceiling profile galvanized UD28/48 (EN 15804+A2),Stoneware pipes DN 400,0.524
a7247562-ee6a-4b99-9dbd-b1d699d55c7c,5f091578-7d83-46de-bfba-754087398afe,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant CD60/27 (EN 15804+A2),CR profile (chloroprene rubber),0.544
a7247562-ee6a-4b99-9dbd-b1d699d55c7c,2dc5d1cf-ffce-42c2-a127-f412f3ef5fe2,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant CD60/27 (EN 15804+A2),CR profile (chloroprene rubber),0.544
a7247562-ee6a-4b99-9dbd-b1d699d55c7c,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant CD60/27 (EN 15804+A2),"Aluminium frame profile, powder coated",0.54
39bdab63-9875-468a-ae4d-0530c4d76376,777e13ee-a0b5-4cef-82d4-5c5d6b28db0f,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant Hutdecek 98 (EN 15804+A2),"Aluminium wing sash profile, powder coated",0.538
39bdab63-9875-468a-ae4d-0530c4d76376,9c97e6bb-8e4a-4e6e-ad2f-773eeab50739,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant Hutdecek 98 (EN 15804+A2),"Aluminium wing sash profile, powder coated",0.538
39bdab63-9875-468a-ae4d-0530c4d76376,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant Hutdecek 98 (EN 15804+A2),"Aluminium frame profile, powder coated",0.519
bd0e2485-ac77-4e6d-8cec-3c4208a1b125,d0e0f205-2f4d-4c7f-b63a-23a9abd6e60a,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant UD28/48 (EN 15804+A2),"Aluminium frame profile, powder coated",0.548
bd0e2485-ac77-4e6d-8cec-3c4208a1b125,aef3b8cd-c3b4-4e55-b2d1-0a3a131e7695,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant UD28/48 (EN 15804+A2),"Aluminium frame profile, powder coated",0.548
bd0e2485-ac77-4e6d-8cec-3c4208a1b125,777e13ee-a0b5-4cef-82d4-5c5d6b28db0f,Profile - König GmbH & Co. KG - Ceiling profile corrosion resistant UD28/48 (EN 15804+A2),"Aluminium wing sash profile, powder coated",0.54
54c74070-fb3c-4a44-a44a-e6a835490d7a,3feca796-791b-46d3-8160-95ef243ffb9d,semi-finished products - EMERUS d.o.o. - electrostatic powder-coated aluminium profile,Aluminium section,0.769
54c74070-fb3c-4a44-a44a-e6a835490d7a,fdc99ab8-d843-44ec-a66c-92367d244321,semi-finished products - EMERUS d.o.o. - electrostatic powder-coated aluminium profile,Aluminium section,0.769
54c74070-fb3c-4a44-a44a-e6a835490d7a,143a4df2-563e-4ef9-b75b-90e1cf9f7ef9,semi-finished products - EMERUS d.o.o. - electrostatic powder-coated aluminium profile,Aluminium sheet,0.703
a589f092-5c54-42f1-8da6-317549f36e0c,3feca796-791b-46d3-8160-95ef243ffb9d,semi-finished products - EMERUS d.o.o. - anodized aluminium profile,Aluminium section,0.805
a589f092-5c54-42f1-8da6-317549f36e0c,fdc99ab8-d843-44ec-a66c-92367d244321,semi-finished products - EMERUS d.o.o. - anodized aluminium profile,Aluminium section,0.805
a589f092-5c54-42f1-8da6-317549f36e0c,143a4df2-563e-4ef9-b75b-90e1cf9f7ef9,semi-finished products - EMERUS d.o.o. - anodized aluminium profile,Aluminium sheet,0.742
227f2f83-68aa-4a12-9ce1-48fbc709b897,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD timber roof window - Roto Frank DST - Designo double glazing,Steel mullion-transom system with triple glazing,0.684
227f2f83-68aa-4a12-9ce1-48fbc709b897,77dbec35-a9ed-462f-91dc-c26fce408a2b,EPD timber roof window - Roto Frank DST - Designo double glazing,Steel mullion-transom system with triple glazing,0.684
227f2f83-68aa-4a12-9ce1-48fbc709b897,d7bf4202-d1a8-4f3e-8861-c3d78cd2bf70,EPD timber roof window - Roto Frank DST - Designo double glazing,"Insulated glazing, double pane",0.682
d688250d-3cfd-40f3-bac7-b19522d2984d,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD timber roof window - Roto Frank DST - Designo triple glazing,Steel mullion-transom system with triple glazing,0.694
d688250d-3cfd-40f3-bac7-b19522d2984d,77dbec35-a9ed-462f-91dc-c26fce408a2b,EPD timber roof window - Roto Frank DST - Designo triple glazing,Steel mullion-transom system with triple glazing,0.694
d688250d-3cfd-40f3-bac7-b19522d2984d,ba58d8b9-945b-4428-b4e0-aecda8b3df18,EPD timber roof window - Roto Frank DST - Designo triple glazing,"Insulated glazing, triple pane",0.687
2e47d2f0-423e-49c2-ba18-c53efda3f925,498cd894-8ae6-458c-b874-9022cb148409,EPD timber roof window - Roto Frank DST - Designo acoustic glazing,EPDM roof sheets,0.659
2e47d2f0-423e-49c2-ba18-c53efda3f925,48a0f50e-6dd0-4495-b0a4-210315b06680,EPD timber roof window - Roto Frank DST - Designo acoustic glazing,EPDM roof sheets,0.659
2e47d2f0-423e-49c2-ba18-c53efda3f925,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD timber roof window - Roto Frank DST - Designo acoustic glazing,Steel mullion-transom system with triple glazing,0.646
9841cb11-cfd7-46b7-b16b-652d57cc1b07,d7bf4202-d1a8-4f3e-8861-c3d78cd2bf70,EPD timber roof window - Roto Frank DST - RotoQ double glazing,"Insulated glazing, double pane",0.689
9841cb11-cfd7-46b7-b16b-652d57cc1b07,c58cb849-f05f-4edf-af22-8f87c1f84975,EPD timber roof window - Roto Frank DST - RotoQ double glazing,"Insulated glazing, double pane",0.689
9841cb11-cfd7-46b7-b16b-652d57cc1b07,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD timber roof window - Roto Frank DST - RotoQ double glazing,Steel mullion-transom system with triple glazing,0.682
c9c19fec-e10a-4417-8b62-eedbc309a73d,ba58d8b9-945b-4428-b4e0-aecda8b3df18,EPD timber roof window - Roto Frank DST - RotoQ triple glazing,"Insulated glazing, triple pane",0.692
c9c19fec-e10a-4417-8b62-eedbc309a73d,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,EPD timber roof window - Roto Frank DST - RotoQ triple glazing,"Insulated glazing, triple pane",0.692
c9c19fec-e10a-4417-8b62-eedbc309a73d,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD timber roof window - Roto Frank DST - RotoQ triple glazing,Steel mullion-transom system with triple glazing,0.689
68bcc8d5-b1ab-4e30-89b6-e1bb586faa62,498cd894-8ae6-458c-b874-9022cb148409,EPD timber roof window - Roto Frank DST - RotoQ acoustic glazing,EPDM roof sheets,0.65
68bcc8d5-b1ab-4e30-89b6-e1bb586faa62,48a0f50e-6dd0-4495-b0a4-210315b06680,EPD timber roof window - Roto Frank DST - RotoQ acoustic glazing,EPDM roof sheets,0.65
68bcc8d5-b1ab-4e30-89b6-e1bb586faa62,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD timber roof window - Roto Frank DST - RotoQ acoustic glazing,Steel mullion-transom system with triple glazing,0.642
f07cc45a-1ebc-4339-a322-9660f892e9ce,d7bf4202-d1a8-4f3e-8861-c3d78cd2bf70,EPD plastic roof window - Roto Frank DST - RotoQ double glazing,"Insulated glazing, double pane",0.703
f07cc45a-1ebc-4339-a322-9660f892e9ce,c58cb849-f05f-4edf-af22-8f87c1f84975,EPD plastic roof window - Roto Frank DST - RotoQ double glazing,"Insulated glazing, double pane",0.703
f07cc45a-1ebc-4339-a322-9660f892e9ce,498cd894-8ae6-458c-b874-9022cb148409,EPD plastic roof window - Roto Frank DST - RotoQ double glazing,EPDM roof sheets,0.701
f4745a86-a487-4a7e-a4bf-e3e84d311ea7,ba58d8b9-945b-4428-b4e0-aecda8b3df18,EPD plastic roof window - Roto Frank DST - RotoQ triple glazing,"Insulated glazing, triple pane",0.707
f4745a86-a487-4a7e-a4bf-e3e84d311ea7,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,EPD plastic roof window - Roto Frank DST - RotoQ triple glazing,"Insulated glazing, triple pane",0.707
f4745a86-a487-4a7e-a4bf-e3e84d311ea7,498cd894-8ae6-458c-b874-9022cb148409,EPD plastic roof window - Roto Frank DST - RotoQ triple glazing,EPDM roof sheets,0.705
688d9502-d1ca-4d81-8af0-61fd9ab8680a,498cd894-8ae6-458c-b874-9022cb148409,EPD plastic roof window - Roto Frank DST - RotoQ acoustic glazing,EPDM roof sheets,0.676
688d9502-d1ca-4d81-8af0-61fd9ab8680a,48a0f50e-6dd0-4495-b0a4-210315b06680,EPD plastic roof window - Roto Frank DST - RotoQ acoustic glazing,EPDM roof sheets,0.676
688d9502-d1ca-4d81-8af0-61fd9ab8680a,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD plastic roof window - Roto Frank DST - RotoQ acoustic glazing,Steel mullion-transom system with triple glazing,0.641
9899a59d-9c3f-4dc7-9d7b-4c5d7fadd3ee,498cd894-8ae6-458c-b874-9022cb148409,EPD plastic roof window - Roto Frank DST - Designo double glazing,EPDM roof sheets,0.711
9899a59d-9c3f-4dc7-9d7b-4c5d7fadd3ee,48a0f50e-6dd0-4495-b0a4-210315b06680,EPD plastic roof window - Roto Frank DST - Designo double glazing,EPDM roof sheets,0.711
9899a59d-9c3f-4dc7-9d7b-4c5d7fadd3ee,d7bf4202-d1a8-4f3e-8861-c3d78cd2bf70,EPD plastic roof window - Roto Frank DST - Designo double glazing,"Insulated glazing, double pane",0.691
41a34247-1490-4f19-a695-eb42c7a01fa9,498cd894-8ae6-458c-b874-9022cb148409,EPD plastic roof window - Roto Frank DST - Designo triple glazing,EPDM roof sheets,0.714
41a34247-1490-4f19-a695-eb42c7a01fa9,48a0f50e-6dd0-4495-b0a4-210315b06680,EPD plastic roof window - Roto Frank DST - Designo triple glazing,EPDM roof sheets,0.714
41a34247-1490-4f19-a695-eb42c7a01fa9,ba58d8b9-945b-4428-b4e0-aecda8b3df18,EPD plastic roof window - Roto Frank DST - Designo triple glazing,"Insulated glazing, triple pane",0.695
3c83c8ac-e746-41c3-bf39-36297e8c2169,498cd894-8ae6-458c-b874-9022cb148409,EPD plastic roof window - Roto Frank DST - Designo acoustic glazing,EPDM roof sheets,0.685
3c83c8ac-e746-41c3-bf39-36297e8c2169,48a0f50e-6dd0-4495-b0a4-210315b06680,EPD plastic roof window - Roto Frank DST - Designo acoustic glazing,EPDM roof sheets,0.685
3c83c8ac-e746-41c3-bf39-36297e8c2169,076ce1f1-3060-4634-b4e4-c4d5442fe653,EPD plastic roof window - Roto Frank DST - Designo acoustic glazing,Steel mullion-transom system with triple glazing,0.643
0e0a816a-100a-455e-a991-bfcbe4a94428,869a5d98-bf9d-491b-85b1-670f482ff87f,Object fittings - HAFI Beschläge GmbH - Door handle sets,Steel window fitting,0.707
0e0a816a-100a-455e-a991-bfcbe4a94428,b6e9b76b-5be6-4b7b-be40-c32da896190f,Object fittings - HAFI Beschläge GmbH - Door handle sets,Steel window fitting,0.707
0e0a816a-100a-455e-a991-bfcbe4a94428,346fdda1-e570-45fc-aad2-37653c467db5,Object fittings - HAFI Beschläge GmbH - Door handle sets,Window handle,0.664
e7923b77-f16f-4896-b20e-b14ee99e1f97,789daaf4-7ef9-473d-87d0-75ae66481c65,Object fittings - HAFI Beschläge GmbH - Window handles with ball catches,Window fitting for horizontal sliding window,0.748
e7923b77-f16f-4896-b20e-b14ee99e1f97,640ca097-4329-47d0-a762-7ed858239c3a,Object fittings - HAFI Beschläge GmbH - Window handles with ball catches,Window fitting for horizontal sliding window,0.748
e7923b77-f16f-4896-b20e-b14ee99e1f97,869a5d98-bf9d-491b-85b1-670f482ff87f,Object fittings - HAFI Beschläge GmbH - Window handles with ball catches,Steel window fitting,0.744
313a4a06-07ce-41e4-a693-a756ec562589,e45e2b55-a8c4-4037-bc7d-e3718c4e28f3,Huppenberger-Maxit straw panels gross density 220 kg/m³,2.23.01. Straw insulation,0.727
313a4a06-07ce-41e4-a693-a756ec562589,ac8de42f-3cff-4ca8-b8cc-c0db6daf089b,Huppenberger-Maxit straw panels gross density 220 kg/m³,Lightweight wood fibre panel,0.668
313a4a06-07ce-41e4-a693-a756ec562589,bd815e7e-3b87-4a2a-b51e-fd56488de930,Huppenberger-Maxit straw panels gross density 220 kg/m³,Lightweight wood fibre panel,0.668
f7afc095-1d7f-4457-ada0-7e7c6867c458,5f0bc680-a252-46d6-a47a-a4b5a05318bc,Bostik Tätskiktsfolie Pro LX,"PE foil, dimpled",0.594
f7afc095-1d7f-4457-ada0-7e7c6867c458,0dbca1ff-d043-408f-9511-6aeddf8e5f70,Bostik Tätskiktsfolie Pro LX,"PE foil, dimpled",0.594
f7afc095-1d7f-4457-ada0-7e7c6867c458,71be07b3-39ff-47ce-b1c9-9c536daeb56e,Bostik Tätskiktsfolie Pro LX,Glass fibre fleece,0.578
f77552e5-5550-4147-b56e-2358730950d3,5f0bc680-a252-46d6-a47a-a4b5a05318bc,LIP Folie G3,"PE foil, dimpled",0.64
f77552e5-5550-4147-b56e-2358730950d3,0dbca1ff-d043-408f-9511-6aeddf8e5f70,LIP Folie G3,"PE foil, dimpled",0.64
f77552e5-5550-4147-b56e-2358730950d3,b4634111-dc95-4873-8614-9ab38bd11d42,LIP Folie G3,Underroof membrane PP,0.622
618e0eef-c563-4d25-bdf5-b19e9c65eb22,fd3a4016-3f8c-4d8e-8bba-73b349781002,connecting technology - Viega - Megapress,Brass component,0.516
618e0eef-c563-4d25-bdf5-b19e9c65eb22,3d5b565c-187b-4413-ab45-3eaa89ede35d,connecting technology - Viega - Megapress,Brass component,0.516
618e0eef-c563-4d25-bdf5-b19e9c65eb22,7c18fec9-7193-41fd-bccf-6b369ff5adc4,connecting technology - Viega - Megapress,Rain drain pipe SML,0.5
8f5e6791-c6b0-4880-8d32-a6e36ea30c0c,d69a69ca-9323-4a28-81f7-ed8b457080c6,StoLevell Evo,Perlites 0-3,0.622
8f5e6791-c6b0-4880-8d32-a6e36ea30c0c,e9cee0e5-e898-45dc-8431-a3ce91acb787,StoLevell Evo,Perlites 0-3,0.622
8f5e6791-c6b0-4880-8d32-a6e36ea30c0c,ad49148a-69c3-41b5-9cbb-d93a31f1fd17,StoLevell Evo,Perlites 0-1,0.61
56f62697-4cce-43cb-b821-67190c94bb86,e0673d46-3be4-43b5-af2b-eca25573b68a,Natural Hydraulic Lime (NHL): FENIX,"Lime (CaO, Finelime)",0.78
56f62697-4cce-43cb-b821-67190c94bb86,d63868d0-5a54-40fd-ad33-5eee2b0228e1,Natural Hydraulic Lime (NHL): FENIX,"Lime (CaO, Finelime)",0.78
56f62697-4cce-43cb-b821-67190c94bb86,0293b4f2-e2cb-466b-bb53-bd4505aa5138,Natural Hydraulic Lime (NHL): FENIX,"Calcium hydroxide (Ca(OH)2, dry, slaked lime)",0.737
86eb98ea-15ee-4b3c-ba73-702aaaa3003f,90bd318e-7e72-47e7-bdfb-ed6c9309d68a,VOLCALITE AIR PLUS,Hard coal fly ash,0.633
86eb98ea-15ee-4b3c-ba73-702aaaa3003f,b4a1794e-c12f-4594-aeed-25ea1c3574a4,VOLCALITE AIR PLUS,Hard coal fly ash,0.633
86eb98ea-15ee-4b3c-ba73-702aaaa3003f,18563fde-e042-4c4f-9a28-01de646ea9ef,VOLCALITE AIR PLUS,Pumice gravel,0.621
72ea0b24-e04b-43df-b64f-a7f7f4e0f757,94c64884-f86e-44b1-9e55-8570cce6f43d,ACETube®,Kraft paper,0.586
